sale_id,order_id,date_id,product_id,region_id,customer_id,channel_id,quantidade,preco_unitario,valor_bruto,valor_desconto,valor_devolucao,valor_liquido,custo_total,lucro,cenario_analitico
244,PED-100243,20230110,13,7,140,2,16,28.75,460.0,18.14,0.06,441.81,196.55,245.26,Normal
245,PED-100244,20230110,15,9,10,2,1,784.37,784.37,8.28,6.15,769.93,530.08,239.85,Normal
246,PED-100245,20230110,7,5,129,3,1,1308.06,1308.06,112.33,25.69,1170.05,1001.37,168.68,Normal
247,PED-100246,20230110,13,4,150,1,12,29.26,351.11,24.84,9.64,316.64,148.12,168.52,Normal
248,PED-100247,20230110,7,1,67,1,3,1474.59,4423.77,228.41,118.2,4077.16,3090.78,986.38,Normal
249,PED-100248,20230110,5,1,96,2,1,1740.99,1740.99,44.28,44.15,1652.56,1272.05,380.51,Normal
250,PED-100249,20230110,6,7,16,1,3,2731.73,8195.2,699.73,176.94,7318.53,5641.52,1677.0,Normal
251,PED-100250,20230111,14,9,121,2,12,8.14,97.69,4.22,1.14,92.34,37.24,55.1,Normal
252,PED-100251,20230111,3,10,93,1,3,839.09,2517.26,236.0,51.09,2230.17,1781.94,448.22,Normal
253,PED-100252,20230111,13,4,14,2,3,28.13,84.38,2.5,0.94,80.94,37.61,43.32,Normal
254,PED-100253,20230111,4,6,23,2,1,1511.53,1511.53,49.86,32.02,1429.64,949.75,479.89,Normal
255,PED-100254,20230111,4,8,75,2,4,1355.36,5421.43,263.17,37.31,5120.96,3737.67,1383.29,Normal
256,PED-100255,20230111,11,9,131,1,1,670.57,670.57,61.81,17.2,591.56,399.01,192.55,Normal
257,PED-100256,20230111,4,5,40,2,3,1373.08,4119.25,64.61,109.02,3945.62,2818.92,1126.7,Normal
258,PED-100257,20230111,13,8,18,1,4,26.81,107.24,3.91,0.9,102.43,50.42,52.01,Normal
259,PED-100258,20230111,14,5,123,1,16,7.62,121.95,4.47,2.39,115.09,48.79,66.29,Normal
260,PED-100259,20230111,15,10,150,1,3,838.93,2516.8,217.74,70.29,2228.77,1612.59,616.17,Normal
261,PED-100260,20230111,14,7,146,2,3,7.65,22.96,1.22,0.6,21.14,9.19,11.95,Normal
262,PED-100261,20230111,9,4,21,1,1,396.18,396.18,32.17,2.56,361.44,245.26,116.18,Normal
263,PED-100262,20230111,4,1,147,2,1,1356.09,1356.09,43.04,8.52,1304.52,907.64,396.89,Normal
264,PED-100263,20230111,5,6,25,2,2,1674.13,3348.26,88.51,21.9,3237.84,2528.35,709.5,Normal
265,PED-100264,20230111,10,8,73,2,4,373.64,1494.56,66.22,30.92,1397.42,795.24,602.18,Normal
266,PED-100265,20230111,12,6,3,2,2,1039.72,2079.44,104.78,40.69,1933.97,1292.59,641.38,Normal
267,PED-100266,20230111,9,1,74,2,2,439.14,878.28,41.45,22.22,814.61,496.92,317.7,Normal
268,PED-100267,20230111,9,1,60,2,5,427.95,2139.77,93.26,41.42,2005.09,1256.73,748.37,Normal
269,PED-100268,20230111,13,3,133,2,14,26.6,372.44,5.95,10.32,356.17,175.89,180.28,Normal
270,PED-100269,20230111,4,1,34,1,2,1320.97,2641.94,111.61,42.38,2487.95,1849.64,638.31,Normal
271,PED-100270,20230111,14,8,100,2,10,8.12,81.2,1.34,0.53,79.32,30.23,49.09,Normal
272,PED-100271,20230111,16,4,78,2,1,449.68,449.68,22.52,0.31,426.85,259.38,167.47,Normal
273,PED-100272,20230111,1,5,27,2,2,4288.37,8576.74,100.48,36.82,8439.44,6061.96,2377.48,Normal
274,PED-100273,20230112,3,4,145,3,4,866.85,3467.4,185.38,10.33,3271.69,2374.67,897.02,Normal
275,PED-100274,20230112,14,1,96,1,13,7.78,101.12,9.65,0.08,91.39,39.25,52.14,Normal
276,PED-100275,20230112,5,5,94,1,1,1860.68,1860.68,148.22,17.24,1695.22,1284.86,410.36,Normal
277,PED-100276,20230112,6,10,83,1,3,2531.1,7593.29,550.29,114.89,6928.11,5421.95,1506.15,Normal
278,PED-100277,20230112,5,3,39,2,1,1769.87,1769.87,18.56,31.57,1719.74,1284.57,435.17,Normal
279,PED-100278,20230112,6,1,66,2,3,2509.31,7527.93,345.14,42.13,7140.66,5381.28,1759.38,Normal
280,PED-100279,20230112,1,3,109,1,2,4042.46,8084.91,299.27,36.04,7749.61,5987.52,1762.09,Normal
281,PED-100280,20230112,2,9,42,1,3,5465.42,16396.25,1244.92,67.06,15084.26,11332.42,3751.84,Normal
282,PED-100281,20230112,5,9,95,1,2,1846.89,3693.78,203.0,41.75,3449.04,2597.45,851.59,Normal
283,PED-100282,20230112,11,6,25,1,4,637.02,2548.09,157.11,3.61,2387.36,1639.7,747.66,Normal
284,PED-100283,20230112,10,8,46,2,5,351.42,1757.1,27.14,19.43,1710.52,992.76,717.76,Normal
285,PED-100284,20230112,9,8,50,1,3,419.0,1257.0,84.21,24.76,1148.04,719.15,428.89,Normal
286,PED-100285,20230112,13,7,4,1,15,26.28,394.19,14.77,3.26,376.15,183.54,192.61,Normal
287,PED-100286,20230112,6,7,43,1,2,2615.7,5231.41,399.08,127.89,4704.43,3639.99,1064.44,Normal
288,PED-100287,20230112,13,8,126,2,13,26.59,345.63,14.08,2.39,329.16,161.56,167.6,Normal
289,PED-100288,20230112,11,5,130,1,2,606.27,1212.54,73.5,27.49,1111.55,797.82,313.73,Normal
290,PED-100289,20230112,7,7,35,3,1,1407.53,1407.53,161.26,18.58,1227.69,1024.06,203.63,Normal
291,PED-100290,20230112,16,10,32,2,4,399.65,1598.58,37.76,28.49,1532.34,1033.37,498.97,Normal
292,PED-100291,20230112,11,8,24,3,1,646.3,646.3,47.68,7.84,590.78,414.17,176.6,Normal
293,PED-100292,20230112,1,4,4,2,1,4120.65,4120.65,92.34,71.69,3956.63,3091.43,865.19,Normal
294,PED-100293,20230112,5,1,108,1,2,1871.53,3743.05,356.44,109.41,3277.21,2612.61,664.6,Normal
295,PED-100294,20230112,11,3,86,3,3,687.59,2062.76,239.09,55.0,1768.67,1251.05,517.62,Normal
296,PED-100295,20230112,5,7,156,1,2,1885.37,3770.73,300.27,30.46,3439.99,2484.33,955.66,Normal
297,PED-100296,20230112,15,10,88,1,4,760.5,3042.01,264.74,51.83,2725.44,2178.52,546.93,Normal
298,PED-100297,20230112,3,6,131,2,2,841.01,1682.02,38.37,40.09,1603.56,1231.15,372.41,Normal
299,PED-100298,20230112,13,8,18,1,16,29.78,476.56,33.53,11.77,431.26,199.26,232.0,Normal
300,PED-100299,20230112,11,7,53,1,1,639.28,639.28,37.34,18.25,583.69,401.19,182.5,Normal
301,PED-100300,20230112,2,9,144,1,2,5291.51,10583.02,422.32,162.9,9997.79,7229.07,2768.72,Normal
302,PED-100301,20230112,1,10,49,1,3,4315.79,12947.36,426.96,81.72,12438.68,9283.8,3154.88,Normal
303,PED-100302,20230112,16,9,31,2,1,397.61,397.61,06.07,0.52,391.03,251.8,139.23,Normal
304,PED-100303,20230112,12,4,57,2,4,998.02,3992.08,56.88,97.27,3837.94,2595.5,1242.44,Normal
305,PED-100304,20230113,1,1,72,1,1,4130.03,4130.03,224.27,13.45,3892.31,3028.99,863.32,Normal
306,PED-100305,20230113,5,1,136,2,1,1818.84,1818.84,28.56,8.73,1781.55,1296.95,484.59,Normal
307,PED-100306,20230113,2,7,56,1,3,4752.95,14258.84,1369.37,190.51,12698.96,11114.03,1584.93,Normal
308,PED-100307,20230113,7,2,56,2,3,1314.48,3943.45,146.67,61.71,3735.07,2978.13,756.94,Normal
309,PED-100308,20230113,7,8,102,1,3,1456.69,4370.07,136.88,31.44,4201.74,2996.25,1205.49,Normal
310,PED-100309,20230113,16,3,81,2,2,452.05,904.1,24.72,11.36,868.02,494.11,373.9,Normal
311,PED-100310,20230113,1,8,148,1,3,4127.25,12381.76,1113.24,219.89,11048.64,9267.37,1781.27,Normal
312,PED-100311,20230113,2,7,16,1,2,5059.89,10119.77,473.3,256.08,9390.39,7623.92,1766.47,Normal
313,PED-100312,20230113,9,3,109,1,4,397.22,1588.88,62.84,29.31,1496.72,961.1,535.63,Normal
314,PED-100313,20230113,14,10,158,3,3,7.75,23.26,2.52,0.24,20.5,9.33,11.17,Normal
315,PED-100314,20230113,10,5,18,3,2,376.13,752.25,84.17,9.27,658.81,392.39,266.42,Normal
316,PED-100315,20230113,6,9,83,1,3,2437.42,7312.25,641.6,71.38,6599.27,5386.35,1212.92,Normal
317,PED-100316,20230113,5,3,22,3,3,1898.23,5694.68,602.09,77.95,5014.64,3731.45,1283.2,Normal
318,PED-100317,20230113,3,2,21,1,1,904.32,904.32,66.12,8.42,829.78,591.38,238.4,Normal
319,PED-100318,20230113,7,1,98,1,3,1303.17,3909.51,303.1,57.38,3549.03,2989.77,559.26,Normal
320,PED-100319,20230113,5,10,7,2,1,1761.25,1761.25,98.98,23.25,1639.01,1265.81,373.21,Normal
321,PED-100320,20230113,9,10,26,2,1,405.19,405.19,9.88,0.39,394.91,238.97,155.94,Normal
322,PED-100321,20230113,3,8,144,2,4,961.4,3845.59,69.63,54.33,3721.64,2433.8,1287.84,Normal
323,PED-100322,20230113,8,8,27,2,3,2368.79,7106.37,267.07,110.04,6729.26,4858.28,1870.98,Normal
324,PED-100323,20230113,3,8,129,1,4,924.99,3699.96,348.83,65.27,3285.87,2419.45,866.41,Normal
325,PED-100324,20230113,5,8,126,1,2,1739.37,3478.74,198.17,96.8,3183.77,2506.21,677.55,Normal
326,PED-100325,20230113,7,6,115,2,1,1378.6,1378.6,37.69,24.61,1316.3,1005.76,310.54,Normal
327,PED-100326,20230113,3,10,79,1,2,871.39,1742.78,118.95,44.98,1578.86,1171.19,407.67,Normal
328,PED-100327,20230113,15,9,121,1,2,744.28,1488.57,103.1,24.97,1360.5,1068.38,292.12,Normal
329,PED-100328,20230113,6,10,69,3,2,2679.56,5359.12,332.83,125.42,4900.87,3768.79,1132.08,Normal
330,PED-100329,20230113,2,6,78,1,3,4900.64,14701.91,904.94,22.89,13774.08,10975.46,2798.62,Normal
331,PED-100330,20230113,16,7,93,1,3,409.79,1229.37,120.51,35.51,1073.35,775.37,297.98,Normal
332,PED-100331,20230113,15,4,78,2,2,732.07,1464.14,44.07,30.57,1389.49,1041.47,348.02,Normal
333,PED-100332,20230113,4,7,35,1,4,1308.12,5232.49,484.03,134.75,4613.71,3691.28,922.43,Normal
334,PED-100333,20230114,14,6,119,1,11,7.7,84.66,03.02,0.23,81.4,33.11,48.3,Normal
335,PED-100334,20230114,5,7,28,1,3,1906.49,5719.48,433.6,163.6,5122.29,3742.01,1380.28,Normal
336,PED-100335,20230114,1,5,92,2,2,3939.05,7878.09,442.75,187.14,7248.2,5964.3,1283.91,Normal
337,PED-100336,20230114,2,8,137,2,2,5198.26,10396.51,274.3,154.77,9967.44,7284.73,2682.71,Normal
338,PED-100337,20230114,7,4,75,1,2,1438.93,2877.86,147.62,62.14,2668.1,2028.01,640.09,Normal
339,PED-100338,20230114,13,2,19,1,14,26.5,370.99,18.13,7.59,345.26,169.82,175.44,Normal
340,PED-100339,20230114,11,7,157,3,4,690.7,2762.79,216.17,57.56,2489.06,1588.15,900.91,Normal
341,PED-100340,20230114,13,7,90,1,7,29.1,203.7,19.08,02.07,182.55,84.57,97.98,Normal
342,PED-100341,20230114,14,1,98,2,5,7.83,39.14,0.54,01.08,37.52,14.96,22.55,Normal
343,PED-100342,20230114,12,9,127,1,1,1043.86,1043.86,35.17,3.85,1004.85,645.74,359.11,Normal
344,PED-100343,20230114,6,8,135,1,3,2680.5,8041.5,582.36,107.8,7351.34,5478.08,1873.26,Normal
345,PED-100344,20230114,14,9,38,1,10,8.38,83.84,7.21,2.51,74.13,30.23,43.9,Normal
346,PED-100345,20230114,9,5,98,1,1,402.94,402.94,30.44,0.6,371.9,251.97,119.93,Normal
347,PED-100346,20230114,6,5,51,1,1,2771.97,2771.97,98.67,41.8,2631.49,1839.63,791.86,Normal
348,PED-100347,20230114,1,7,139,1,1,4461.18,4461.18,337.39,92.68,4031.11,3102.73,928.38,Normal
349,PED-100348,20230114,4,5,123,2,3,1355.17,4065.51,155.26,49.44,3860.81,2774.04,1086.77,Normal
350,PED-100349,20230114,13,5,40,3,15,28.77,431.59,39.48,11.36,380.75,190.71,190.04,Normal
351,PED-100350,20230114,15,3,112,1,4,814.88,3259.52,244.58,86.57,2928.38,2174.64,753.74,Normal
352,PED-100351,20230114,13,5,94,3,3,27.44,82.33,5.36,2.36,74.61,37.6,37.01,Normal
353,PED-100352,20230114,5,1,89,1,3,1809.94,5429.83,241.0,122.24,5066.59,3874.58,1192.01,Normal
354,PED-100353,20230114,5,10,49,2,2,1916.16,3832.32,223.87,47.14,3561.3,2480.21,1081.09,Normal
355,PED-100354,20230114,3,5,39,2,3,906.84,2720.51,127.55,71.75,2521.21,1831.15,690.06,Normal
356,PED-100355,20230115,16,8,20,1,3,400.63,1201.9,67.77,15.04,1119.08,774.04,345.04,Normal
357,PED-100356,20230115,6,3,131,3,1,2727.74,2727.74,318.61,12.15,2396.98,1857.97,539.02,Normal
358,PED-100357,20230115,12,8,135,3,4,1013.84,4055.34,346.31,101.19,3607.84,2570.17,1037.67,Normal
359,PED-100358,20230115,14,8,97,2,10,7.87,78.74,0.84,1.37,76.53,30.06,46.48,Normal
360,PED-100359,20230115,14,7,76,2,17,8.42,143.06,2.21,3.68,137.17,52.25,84.91,Normal
361,PED-100360,20230115,7,4,14,1,3,1336.46,4009.37,231.75,67.0,3710.63,2929.69,780.93,Normal
362,PED-100361,20230115,10,9,26,2,4,358.11,1432.42,17.61,38.02,1376.79,771.51,605.29,Normal
363,PED-100362,20230115,3,6,12,1,2,911.97,1823.94,145.61,2.19,1676.13,1199.61,476.52,Normal
364,PED-100363,20230115,9,8,20,2,2,399.0,798.0,32.62,19.58,745.8,495.06,250.75,Normal
365,PED-100364,20230115,12,3,22,2,2,1011.77,2023.55,81.23,13.14,1929.18,1295.85,633.32,Normal
366,PED-100365,20230115,3,1,96,1,4,932.7,3730.79,372.09,77.85,3280.84,2346.83,934.01,Normal
367,PED-100366,20230115,12,5,117,2,3,1029.58,3088.73,123.97,38.91,2925.86,1915.01,1010.86,Normal
368,PED-100367,20230115,9,9,152,1,5,392.6,1962.98,80.96,23.38,1858.64,1220.29,638.35,Normal
369,PED-100368,20230115,3,3,87,2,2,942.61,1885.23,20.58,51.93,1812.72,1215.15,597.57,Normal
370,PED-100369,20230115,2,8,130,1,3,5344.16,16032.48,912.19,409.71,14710.59,11120.95,3589.63,Normal
371,PED-100370,20230115,5,9,42,2,2,1802.08,3604.16,78.82,1.34,3524.0,2540.45,983.55,Normal
372,PED-100371,20230115,14,1,62,2,4,7.78,31.14,0.73,0.52,29.88,12.22,17.66,Normal
373,PED-100372,20230115,11,3,22,2,1,640.66,640.66,9.74,8.98,621.94,400.1,221.84,Normal
374,PED-100373,20230115,3,9,152,3,1,909.32,909.32,61.35,18.98,828.99,616.88,212.12,Normal
375,PED-100374,20230115,8,6,41,3,3,2226.56,6679.68,351.33,124.72,6203.64,4649.26,1554.38,Normal
376,PED-100375,20230115,7,1,108,2,1,1497.15,1497.15,43.38,1.17,1452.6,1023.48,429.12,Normal
377,PED-100376,20230115,7,1,147,2,1,1508.45,1508.45,18.6,14.66,1475.19,1021.23,453.96,Normal
378,PED-100377,20230115,3,8,81,2,1,875.17,875.17,28.2,18.26,828.71,585.05,243.65,Normal
379,PED-100378,20230115,6,1,143,1,3,2804.7,8414.1,629.39,39.36,7745.34,5352.91,2392.44,Normal
380,PED-100379,20230116,10,7,97,2,5,349.06,1745.29,101.99,16.27,1627.03,1000.54,626.49,Normal
381,PED-100380,20230116,12,9,33,1,1,953.67,953.67,36.71,12.03,904.93,615.29,289.64,Normal
382,PED-100381,20230116,13,5,31,2,4,28.11,112.42,6.23,2.56,103.63,48.3,55.33,Normal
383,PED-100382,20230116,10,10,159,1,1,366.83,366.83,29.89,9.78,327.16,201.13,126.03,Normal
384,PED-100383,20230116,5,9,38,2,3,1753.77,5261.32,109.64,153.96,4997.71,3786.72,1211.0,Normal
385,PED-100384,20230116,14,4,91,1,5,7.45,37.26,2.11,0.63,34.51,15.72,18.8,Normal
386,PED-100385,20230116,13,10,85,2,7,26.94,188.57,6.59,5.52,176.46,88.98,87.48,Normal
387,PED-100386,20230116,14,7,124,1,10,8.35,83.47,5.84,0.56,77.07,30.97,46.1,Normal
388,PED-100387,20230116,2,10,79,3,3,5455.94,16367.83,1396.71,8.99,14962.13,11335.05,3627.09,Normal
389,PED-100388,20230116,14,3,71,2,8,8.44,67.52,1.53,0.16,65.83,24.42,41.41,Normal
390,PED-100389,20230116,5,3,103,1,2,1835.89,3671.77,139.8,89.77,3442.21,2521.66,920.55,Normal
391,PED-100390,20230116,8,7,64,2,2,2126.16,4252.33,71.82,60.09,4120.42,3158.17,962.25,Normal
392,PED-100391,20230116,5,4,84,3,3,1782.73,5348.19,311.12,40.19,4996.88,3800.75,1196.13,Normal
393,PED-100392,20230116,14,4,91,1,10,8.49,84.87,5.17,0.4,79.3,30.62,48.68,Normal
394,PED-100393,20230116,6,1,67,3,3,2726.01,8178.04,435.71,4.2,7738.12,5590.77,2147.36,Normal
395,PED-100394,20230116,3,9,42,2,2,896.55,1793.11,29.3,36.77,1727.03,1192.85,534.18,Normal
396,PED-100395,20230116,5,9,6,2,2,1685.43,3370.87,46.14,57.07,3267.66,2548.26,719.39,Normal
397,PED-100396,20230116,13,9,99,3,13,27.59,358.65,42.37,7.63,308.65,160.51,148.13,Normal
398,PED-100397,20230116,13,8,122,1,14,26.8,375.26,12.74,3.92,358.6,169.68,188.92,Normal
399,PED-100398,20230116,6,8,92,1,3,2753.64,8260.93,558.96,185.31,7516.66,5530.31,1986.35,Normal
400,PED-100399,20230116,14,9,127,1,14,7.55,105.74,3.62,0.36,101.76,43.69,58.07,Normal
401,PED-100400,20230116,11,3,47,3,1,692.25,692.25,65.55,16.37,610.33,406.55,203.77,Normal
402,PED-100401,20230116,7,6,131,2,1,1385.71,1385.71,36.12,8.42,1341.17,981.5,359.67,Normal
403,PED-100402,20230116,10,1,136,2,3,345.72,1037.17,59.52,20.79,956.86,606.72,350.14,Normal
404,PED-100403,20230116,3,4,98,1,1,969.89,969.89,38.1,21.51,910.28,597.12,313.16,Normal
405,PED-100404,20230116,6,10,53,2,3,2638.41,7915.24,302.31,13.33,7599.6,5563.58,2036.02,Normal
406,PED-100405,20230116,2,9,142,2,2,5350.07,10700.15,144.33,87.45,10468.37,7536.51,2931.86,Normal
407,PED-100406,20230116,11,7,56,2,3,615.21,1845.62,44.75,16.67,1784.21,1212.25,571.96,Normal
408,PED-100407,20230116,11,5,94,1,3,683.97,2051.9,147.34,3.2,1901.36,1223.93,677.43,Normal
409,PED-100408,20230116,5,9,33,1,1,1678.54,1678.54,77.2,35.0,1566.35,1273.23,293.11,Normal
410,PED-100409,20230116,4,7,110,2,1,1490.1,1490.1,85.91,26.44,1377.75,933.31,444.43,Normal
411,PED-100410,20230116,1,7,111,1,1,3975.78,3975.78,229.09,105.8,3640.9,3126.84,514.05,Normal
412,PED-100411,20230116,14,3,141,2,14,8.56,119.79,03.03,3.52,113.25,42.28,70.97,Normal
413,PED-100412,20230116,13,6,70,1,13,27.39,356.13,18.5,2.66,334.97,161.81,173.16,Normal
414,PED-100413,20230116,10,4,36,2,1,346.98,346.98,8.26,09.07,329.65,200.64,129.01,Normal
415,PED-100414,20230116,11,7,139,2,2,625.0,1250.01,62.42,3.35,1184.24,825.98,358.25,Normal
416,PED-100415,20230116,13,6,120,2,16,29.89,478.17,7.72,09.08,461.37,197.92,263.45,Normal
417,PED-100416,20230116,9,8,137,3,5,404.56,2022.82,142.92,16.09,1863.81,1255.64,608.18,Normal
418,PED-100417,20230117,5,7,35,1,2,1773.43,3546.86,116.33,67.87,3362.66,2524.43,838.23,Normal
419,PED-100418,20230117,14,8,155,3,3,7.88,23.64,2.52,0.22,20.9,9.43,11.47,Normal
420,PED-100419,20230117,11,8,17,1,3,698.39,2095.18,77.33,14.67,2003.17,1226.24,776.94,Normal
421,PED-100420,20230117,16,3,15,1,5,447.79,2238.94,74.44,37.18,2127.32,1237.85,889.46,Normal
422,PED-100421,20230117,1,5,55,1,3,4247.31,12741.92,1141.98,25.59,11574.36,9117.15,2457.21,Normal
423,PED-100422,20230117,6,4,43,1,2,2802.15,5604.3,193.87,112.29,5298.14,3642.72,1655.42,Normal
424,PED-100423,20230117,11,3,44,1,1,645.09,645.09,58.98,5.88,580.23,395.01,185.22,Normal
425,PED-100424,20230117,2,9,127,2,3,5219.54,15658.61,793.26,29.77,14835.58,10868.37,3967.21,Normal
426,PED-100425,20230117,11,5,123,2,3,686.26,2058.77,35.15,45.09,1978.53,1217.52,761.0,Normal
427,PED-100426,20230117,9,8,18,2,1,445.08,445.08,18.04,13.12,413.92,251.16,162.76,Normal
428,PED-100427,20230117,5,1,66,1,2,1681.16,3362.32,314.39,80.61,2967.31,2489.54,477.78,Normal
429,PED-100428,20230117,6,8,76,2,2,2587.28,5174.57,257.53,135.06,4781.98,3752.06,1029.91,Normal
430,PED-100429,20230117,2,8,3,2,2,4793.64,9587.28,187.02,156.98,9243.28,7434.7,1808.59,Normal
431,PED-100430,20230117,9,5,31,1,3,437.24,1311.73,108.75,23.56,1179.41,721.03,458.38,Normal
432,PED-100431,20230117,2,3,22,2,2,5186.31,10372.61,360.27,168.83,9843.52,7564.52,2279.0,Normal
433,PED-100432,20230117,12,7,139,2,3,934.54,2803.63,37.21,20.12,2746.3,1864.04,882.26,Normal
434,PED-100433,20230117,3,8,90,2,3,856.63,2569.88,106.13,01.03,2462.72,1807.68,655.04,Normal
435,PED-100434,20230117,6,8,11,1,2,2486.85,4973.7,256.18,40.27,4677.26,3629.03,1048.23,Normal
436,PED-100435,20230117,9,9,132,1,1,446.73,446.73,14.31,3.48,428.94,246.71,182.24,Normal
437,PED-100436,20230117,7,1,66,2,3,1354.07,4062.21,135.45,66.09,3860.67,2950.76,909.9,Normal
438,PED-100437,20230118,7,7,105,1,2,1510.75,3021.49,205.4,40.1,2775.99,2058.25,717.74,Normal
439,PED-100438,20230118,10,5,71,2,4,332.92,1331.66,75.93,20.57,1235.17,803.22,431.95,Normal
440,PED-100439,20230118,7,4,145,1,2,1405.37,2810.74,237.01,35.13,2538.6,1970.06,568.54,Normal
441,PED-100440,20230118,7,10,107,3,3,1353.8,4061.4,367.18,106.47,3587.74,3079.61,508.13,Normal
442,PED-100441,20230118,3,6,158,2,2,859.17,1718.35,29.6,8.67,1680.07,1168.25,511.82,Normal
443,PED-100442,20230118,5,4,57,3,3,1746.31,5238.94,411.23,43.91,4783.8,3784.25,999.55,Normal
444,PED-100443,20230118,14,10,19,2,4,08.03,32.1,0.62,0.11,31.37,12.59,18.78,Normal
445,PED-100444,20230118,5,6,112,1,2,1726.02,3452.04,207.26,37.17,3207.61,2535.21,672.4,Normal
446,PED-100445,20230118,9,8,48,1,5,444.2,2221.02,157.37,59.68,2003.97,1259.08,744.9,Normal
447,PED-100446,20230118,3,7,124,2,2,868.44,1736.88,85.94,0.43,1650.51,1197.23,453.28,Normal
448,PED-100447,20230118,11,3,59,3,2,665.78,1331.55,148.78,21.78,1160.99,797.72,363.26,Normal
449,PED-100448,20230118,14,8,112,2,11,7.52,82.69,4.38,1.22,77.09,33.85,43.24,Normal
450,PED-100449,20230118,13,10,79,2,9,29.12,262.07,6.23,4.8,251.04,114.29,136.75,Normal
451,PED-100450,20230118,9,8,59,2,1,439.4,439.4,19.58,9.56,410.26,239.15,171.11,Normal
452,PED-100451,20230118,11,9,142,3,3,690.6,2071.8,216.73,45.66,1809.4,1239.63,569.78,Normal
453,PED-100452,20230118,13,9,101,1,17,27.52,467.78,28.53,12.25,427.0,212.15,214.86,Normal
454,PED-100453,20230118,16,8,160,1,5,425.79,2128.97,98.77,23.55,2006.65,1267.65,739.01,Normal
455,PED-100454,20230118,14,6,119,2,9,8.21,73.88,2.98,01.05,69.84,27.58,42.25,Normal
456,PED-100455,20230118,8,7,75,2,3,2331.05,6993.14,341.36,90.12,6561.67,4769.56,1792.11,Normal
457,PED-100456,20230118,2,7,55,1,1,4803.96,4803.96,147.55,104.09,4552.32,3809.2,743.12,Normal
458,PED-100457,20230118,13,7,35,1,11,29.38,323.15,31.67,6.88,284.6,140.59,144.01,Normal
459,PED-100458,20230118,10,10,125,2,3,366.26,1098.79,38.6,15.86,1044.33,601.62,442.7,Normal
460,PED-100459,20230118,13,10,88,1,13,28.7,373.14,20.76,03.06,349.32,166.5,182.82,Normal
461,PED-100460,20230119,4,10,83,1,2,1485.55,2971.1,141.12,69.37,2760.6,1875.75,884.85,Normal
462,PED-100461,20230119,13,4,13,3,17,30.03,510.5,26.23,3.62,480.65,217.43,263.21,Normal
463,PED-100462,20230119,3,7,16,3,1,843.27,843.27,71.9,13.33,758.04,583.51,174.53,Normal
464,PED-100463,20230119,10,3,104,2,1,372.94,372.94,17.74,3.87,351.34,199.18,152.15,Normal
465,PED-100464,20230119,2,9,6,2,1,4832.86,4832.86,226.91,28.21,4577.74,3728.34,849.41,Normal
466,PED-100465,20230119,12,5,138,1,2,985.37,1970.74,122.01,21.99,1826.75,1237.84,588.91,Normal
467,PED-100466,20230119,5,1,62,3,2,1897.31,3794.62,391.24,101.87,3301.51,2596.47,705.04,Normal
468,PED-100467,20230119,4,9,127,2,4,1480.0,5920.0,100.55,66.95,5752.5,3663.78,2088.72,Normal
469,PED-100468,20230119,14,8,18,2,10,8.58,85.79,2.59,0.39,82.81,29.83,52.98,Normal
470,PED-100469,20230119,11,4,78,2,1,656.42,656.42,30.1,2.96,623.37,396.78,226.58,Normal
471,PED-100470,20230119,1,9,42,1,3,4439.66,13318.99,876.82,359.62,12082.54,8909.3,3173.24,Normal
472,PED-100471,20230119,16,8,122,1,2,392.93,785.86,35.75,14.53,735.58,515.49,220.09,Normal
473,PED-100472,20230119,12,1,72,2,4,913.38,3653.53,137.98,93.33,3422.23,2462.82,959.41,Normal
474,PED-100473,20230119,5,4,4,1,1,1783.02,1783.02,75.25,45.74,1662.02,1237.34,424.69,Normal
475,PED-100474,20230119,12,9,95,1,4,1038.08,4152.33,197.64,13.08,3941.61,2477.74,1463.87,Normal
476,PED-100475,20230119,3,8,71,2,3,901.71,2705.14,41.83,3.72,2659.59,1770.39,889.2,Normal
477,PED-100476,20230119,2,8,122,2,2,4831.41,9662.82,378.31,166.36,9118.16,7255.88,1862.27,Normal
478,PED-100477,20230119,1,5,55,2,1,4071.05,4071.05,212.53,66.32,3792.19,3117.78,674.41,Normal
479,PED-100478,20230119,13,4,137,2,15,26.53,397.96,12.55,4.16,381.25,189.18,192.07,Normal
480,PED-100479,20230119,7,4,146,1,3,1371.82,4115.45,360.76,119.34,3635.35,2981.75,653.6,Normal
481,PED-100480,20230119,13,8,46,1,15,27.72,415.82,40.65,8.84,366.33,185.16,181.17,Normal
482,PED-100481,20230119,10,3,44,3,2,362.6,725.21,67.03,10.91,647.27,407.04,240.23,Normal
483,PED-100482,20230119,6,1,108,1,2,2709.88,5419.76,532.53,8.34,4878.9,3738.85,1140.04,Normal
484,PED-100483,20230119,9,8,40,1,4,425.25,1701.0,110.9,39.53,1550.58,989.59,560.99,Normal
485,PED-100484,20230119,2,7,8,1,3,5393.14,16179.41,1052.74,327.41,14799.26,11087.48,3711.78,Normal
486,PED-100485,20230119,13,6,109,1,9,28.95,260.52,9.17,6.14,245.22,110.5,134.72,Normal
487,PED-100486,20230119,2,9,33,2,1,4928.74,4928.74,225.77,43.96,4659.01,3764.6,894.41,Normal
488,PED-100487,20230119,5,7,110,1,1,1766.31,1766.31,166.5,30.43,1569.37,1303.63,265.74,Normal
